Date,QS1 Comdty_PX_LAST
28-05-10,636.0
31-05-10,637.75
01-06-10,642.5
02-06-10,639.75
03-06-10,641.0
04-06-10,629.25
07-06-10,622.75
08-06-10,626.25
09-06-10,642.0
10-06-10,648.5
11-06-10,639.75
14-06-10,652.75
15-06-10,655.0
16-06-10,662.75
17-06-10,684.25
18-06-10,681.0
21-06-10,690.0
22-06-10,682.5
23-06-10,658.5
24-06-10,656.5
25-06-10,665.25
28-06-10,670.5
29-06-10,650.75
30-06-10,644.75
01-07-10,618.75
02-07-10,615.5
05-07-10,610.0
06-07-10,625.0
07-07-10,628.5
08-07-10,642.5
09-07-10,647.25
12-07-10,636.25
13-07-10,653.25
14-07-10,651.75
15-07-10,637.5
16-07-10,638.5
19-07-10,648.5
20-07-10,647.0
21-07-10,637.0
22-07-10,653.25
23-07-10,651.5
26-07-10,655.25
27-07-10,641.5
28-07-10,638.5
29-07-10,650.5
30-07-10,648.25
02-08-10,686.5
03-08-10,697.5
04-08-10,700.0
05-08-10,694.75
06-08-10,686.0
09-08-10,687.75
10-08-10,676.5
11-08-10,659.0
12-08-10,648.0
13-08-10,636.75
16-08-10,633.0
17-08-10,648.0
18-08-10,639.25
19-08-10,638.5
20-08-10,630.25
23-08-10,626.0
24-08-10,617.25
25-08-10,620.5
26-08-10,639.5
27-08-10,643.5
30-08-10,646.5
31-08-10,641.25
01-09-10,648.75
02-09-10,643.0
03-09-10,642.25
06-09-10,651.25
07-09-10,649.25
08-09-10,663.5
09-09-10,666.25
10-09-10,665.0
13-09-10,674.25
14-09-10,677.25
15-09-10,673.5
16-09-10,672.75
17-09-10,663.5
20-09-10,682.25
21-09-10,680.25
22-09-10,670.0
23-09-10,677.25
24-09-10,682.75
27-09-10,671.25
28-09-10,682.0
29-09-10,687.75
30-09-10,706.75
01-10-10,717.0
04-10-10,724.25
05-10-10,722.25
06-10-10,731.5
07-10-10,719.25
08-10-10,720.25
11-10-10,720.0
12-10-10,713.25
13-10-10,725.5
14-10-10,723.75
15-10-10,711.75
18-10-10,715.25
19-10-10,704.0
20-10-10,706.0
21-10-10,704.25
22-10-10,700.0
25-10-10,710.25
26-10-10,710.25
27-10-10,696.0
28-10-10,708.0
29-10-10,700.75
01-11-10,716.0
02-11-10,720.25
03-11-10,726.25
04-11-10,741.5
05-11-10,739.75
08-11-10,743.0
09-11-10,751.75
10-11-10,757.0
11-11-10,758.25
12-11-10,742.25
15-11-10,738.75
16-11-10,724.0
17-11-10,713.5
18-11-10,715.5
19-11-10,705.5
22-11-10,700.75
23-11-10,699.75
24-11-10,719.25
25-11-10,728.75
26-11-10,722.0
29-11-10,734.5
30-11-10,729.25
01-12-10,740.25
02-12-10,756.25
03-12-10,767.25
06-12-10,771.5
07-12-10,772.0
08-12-10,764.75
09-12-10,766.5
10-12-10,761.0
13-12-10,767.0
14-12-10,765.25
15-12-10,768.25
16-12-10,769.25
17-12-10,766.5
20-12-10,764.25
21-12-10,776.75
22-12-10,781.0
23-12-10,784.5
24-12-10,779.0
27-12-10,777.5
28-12-10,780.25
29-12-10,780.0
30-12-10,765.75
31-12-10,762.5
03-01-11,798.5
04-01-11,774.5
05-01-11,783.5
06-01-11,781.5
07-01-11,775.0
10-01-11,788.0
11-01-11,800.5
12-01-11,811.5
13-01-11,810.5
14-01-11,811.0
17-01-11,810.0
18-01-11,818.0
19-01-11,821.25
20-01-11,806.25
21-01-11,814.0
24-01-11,819.25
25-01-11,799.0
26-01-11,810.0
27-01-11,817.0
28-01-11,824.25
31-01-11,835.5
01-02-11,851.0
02-02-11,863.0
03-02-11,866.5
04-02-11,849.0
07-02-11,851.0
08-02-11,854.75
09-02-11,858.0
10-02-11,861.75
11-02-11,850.25
14-02-11,871.5
15-02-11,867.0
16-02-11,867.75
17-02-11,873.5
18-02-11,860.75
21-02-11,877.25
22-02-11,889.75
23-02-11,910.5
24-02-11,925.0
25-02-11,921.25
28-02-11,932.25
01-03-11,944.25
02-03-11,968.0
03-03-11,962.5
04-03-11,969.0
07-03-11,979.75
08-03-11,953.5
09-03-11,968.25
10-03-11,953.25
11-03-11,958.75
14-03-11,963.0
15-03-11,952.0
16-03-11,959.0
17-03-11,974.25
18-03-11,972.25
21-03-11,978.25
22-03-11,987.5
23-03-11,988.0
24-03-11,981.75
25-03-11,979.75
28-03-11,981.5
29-03-11,978.25
30-03-11,978.0
31-03-11,993.0
01-04-11,997.0
04-04-11,1005.5
05-04-11,1018.25
06-04-11,1021.75
07-04-11,1020.75
08-04-11,1048.25
11-04-11,1048.25
12-04-11,1008.5
13-04-11,1014.75
14-04-11,1012.5
15-04-11,1024.5
18-04-11,1004.75
19-04-11,1000.25
20-04-11,1020.5
21-04-11,1014.0
25-04-11,1009.25
26-04-11,1017.75
27-04-11,1024.25
28-04-11,1038.25
29-04-11,1033.5
02-05-11,1042.5
03-05-11,1021.75
04-05-11,1001.75
05-05-11,941.5
06-05-11,932.0
09-05-11,923.25
10-05-11,944.75
11-05-11,936.5
12-05-11,913.5
13-05-11,917.25
16-05-11,924.0
17-05-11,890.5
18-05-11,914.75
19-05-11,917.75
20-05-11,909.25
23-05-11,899.5
24-05-11,919.25
25-05-11,937.0
26-05-11,941.75
27-05-11,939.75
30-05-11,942.75
31-05-11,962.0
01-06-11,962.0
02-06-11,947.5
03-06-11,953.75
06-06-11,953.5
07-06-11,958.25
08-06-11,974.75
09-06-11,981.5
10-06-11,977.5
13-06-11,987.5
14-06-11,992.0
15-06-11,978.5
16-06-11,948.75
17-06-11,940.25
20-06-11,932.5
21-06-11,921.25
22-06-11,926.5
23-06-11,889.0
24-06-11,874.5
27-06-11,873.5
28-06-11,890.75
29-06-11,923.25
30-06-11,926.5
01-07-11,913.0
04-07-11,919.25
05-07-11,932.0
06-07-11,933.25
07-07-11,964.25
08-07-11,966.5
11-07-11,960.75
12-07-11,967.0
13-07-11,983.0
14-07-11,972.5
15-07-11,977.25
18-07-11,967.5
19-07-11,976.0
20-07-11,977.75
21-07-11,983.25
22-07-11,982.75
25-07-11,978.75
26-07-11,978.5
27-07-11,974.5
28-07-11,979.0
29-07-11,971.0
01-08-11,971.75
02-08-11,969.0
03-08-11,955.25
04-08-11,934.25
05-08-11,912.5
08-08-11,899.75
09-08-11,886.0
10-08-11,885.25
11-08-11,904.5
12-08-11,917.0
15-08-11,922.75
16-08-11,927.5
17-08-11,936.5
18-08-11,911.5
19-08-11,918.0
22-08-11,915.5
23-08-11,930.75
24-08-11,942.25
25-08-11,942.0
26-08-11,949.5
29-08-11,963.25
30-08-11,973.5
31-08-11,973.5
01-09-11,964.25
02-09-11,949.5
05-09-11,931.75
06-09-11,937.75
07-09-11,966.75
08-09-11,966.75
09-09-11,938.75
12-09-11,933.25
13-09-11,924.75
14-09-11,922.0
15-09-11,952.25
16-09-11,950.5
19-09-11,931.5
20-09-11,939.0
21-09-11,945.25
22-09-11,903.75
23-09-11,899.0
26-09-11,890.5
27-09-11,906.75
28-09-11,907.5
29-09-11,898.25
30-09-11,883.5
03-10-11,870.0
04-10-11,860.0
05-10-11,864.0
06-10-11,873.75
07-10-11,891.25
10-10-11,912.25
11-10-11,905.25
12-10-11,918.5
13-10-11,920.75
14-10-11,952.0
17-10-11,947.75
18-10-11,936.5
19-10-11,948.25
20-10-11,936.0
21-10-11,955.5
24-10-11,952.5
25-10-11,957.0
26-10-11,954.0
27-10-11,969.75
28-10-11,962.25
31-10-11,950.5
01-11-11,926.5
02-11-11,948.25
03-11-11,944.5
04-11-11,957.25
07-11-11,971.5
08-11-11,979.5
09-11-11,982.75
10-11-11,978.5
11-11-11,999.25
14-11-11,999.25
15-11-11,993.75
16-11-11,994.25
17-11-11,973.0
18-11-11,973.0
21-11-11,949.5
22-11-11,952.0
23-11-11,946.0
24-11-11,949.5
25-11-11,938.75
28-11-11,950.0
29-11-11,962.0
30-11-11,965.25
01-12-11,938.25
02-12-11,943.0
05-12-11,955.75
06-12-11,949.5
07-12-11,947.75
08-12-11,938.75
09-12-11,925.0
12-12-11,923.0
13-12-11,932.5
14-12-11,904.75
15-12-11,898.25
16-12-11,894.25
19-12-11,888.0
20-12-11,902.25
21-12-11,910.5
22-12-11,919.5
23-12-11,914.5
27-12-11,924.5
28-12-11,918.25
29-12-11,921.5
30-12-11,924.0
03-01-12,946.75
04-01-12,961.25
05-01-12,965.25
06-01-12,960.75
09-01-12,960.25
10-01-12,974.0
11-01-12,971.25
12-01-12,972.5
13-01-12,952.5
16-01-12,958.75
17-01-12,952.75
18-01-12,943.25
19-01-12,943.25
20-01-12,933.0
23-01-12,937.0
24-01-12,941.75
25-01-12,942.25
26-01-12,944.75
27-01-12,953.75
30-01-12,952.75
31-01-12,949.25
01-02-12,956.75
02-02-12,949.5
03-02-12,960.75
06-02-12,988.0
07-02-12,994.5
08-02-12,990.5
09-02-12,996.75
10-02-12,996.75
13-02-12,996.5
14-02-12,992.25
15-02-12,1005.75
16-02-12,1004.0
17-02-12,1002.5
20-02-12,1012.25
21-02-12,1013.75
22-02-12,1023.75
23-02-12,1031.5
24-02-12,1030.75
27-02-12,1032.25
28-02-12,1022.25
29-02-12,1002.75
01-03-12,1011.0
02-03-12,1013.0
05-03-12,1017.25
06-03-12,1009.25
07-03-12,1009.75
08-03-12,1036.0
09-03-12,1036.75
12-03-12,1028.25
13-03-12,1036.5
14-03-12,1038.5
15-03-12,1024.0
16-03-12,1035.75
19-03-12,1043.5
20-03-12,1032.0
21-03-12,1026.75
22-03-12,1013.75
23-03-12,1029.0
26-03-12,1030.0
27-03-12,1025.75
28-03-12,1024.0
29-03-12,1017.75
30-03-12,1014.25
02-04-12,1024.0
03-04-12,1033.5
04-04-12,1014.0
05-04-12,1008.75
09-04-12,995.5
10-04-12,994.25
11-04-12,997.75
12-04-12,1004.25
13-04-12,1008.5
16-04-12,994.0
17-04-12,994.25
18-04-12,985.5
19-04-12,996.0
20-04-12,1002.25
23-04-12,989.75
24-04-12,996.0
25-04-12,996.0
26-04-12,1017.25
27-04-12,1008.5
30-04-12,1007.25
01-05-12,1010.25
02-05-12,995.5
03-05-12,984.25
04-05-12,952.0
07-05-12,946.5
08-05-12,939.25
09-05-12,950.5
10-05-12,950.25
11-05-12,950.75
14-05-12,934.0
15-05-12,932.25
16-05-12,931.5
17-05-12,918.5
18-05-12,907.75
21-05-12,911.5
22-05-12,917.75
23-05-12,903.25
24-05-12,905.5
25-05-12,908.25
28-05-12,910.0
29-05-12,911.0
30-05-12,882.5
31-05-12,870.75
01-06-12,843.0
04-06-12,838.5
05-06-12,843.5
06-06-12,860.75
07-06-12,854.25
08-06-12,841.5
11-06-12,846.0
12-06-12,846.0
13-06-12,847.5
14-06-12,844.75
15-06-12,851.5
18-06-12,841.5
19-06-12,845.0
20-06-12,841.25
21-06-12,822.0
22-06-12,812.0
25-06-12,808.0
26-06-12,818.75
27-06-12,829.0
28-06-12,821.75
29-06-12,848.5
02-07-12,843.75
03-07-12,875.0
04-07-12,870.25
05-07-12,882.0
06-07-12,862.5
09-07-12,868.25
10-07-12,869.5
11-07-12,868.5
12-07-12,866.0
13-07-12,879.75
16-07-12,889.5
17-07-12,894.5
18-07-12,906.25
19-07-12,925.75
20-07-12,919.5
23-07-12,894.75
24-07-12,888.25
25-07-12,886.75
26-07-12,905.5
27-07-12,910.75
30-07-12,913.0
31-07-12,906.25
01-08-12,909.5
02-08-12,907.5
03-08-12,922.75
06-08-12,930.25
07-08-12,946.5
08-08-12,956.75
09-08-12,960.75
10-08-12,955.0
13-08-12,957.25
14-08-12,957.5
15-08-12,969.0
16-08-12,977.25
17-08-12,979.75
20-08-12,979.0
21-08-12,988.75
22-08-12,985.0
23-08-12,995.5
24-08-12,989.5
27-08-12,982.75
28-08-12,979.0
29-08-12,978.5
30-08-12,984.25
31-08-12,995.0
03-09-12,1000.75
04-09-12,996.75
05-09-12,981.75
06-09-12,991.0
07-09-12,986.0
10-09-12,990.0
11-09-12,996.25
12-09-12,1004.75
13-09-12,1004.5
14-09-12,1013.5
17-09-12,1010.5
18-09-12,988.5
19-09-12,958.25
20-09-12,963.25
21-09-12,974.75
24-09-12,966.25
25-09-12,977.25
26-09-12,962.25
27-09-12,981.0
28-09-12,980.75
01-10-12,976.75
02-10-12,973.25
03-10-12,951.0
04-10-12,965.75
05-10-12,977.75
08-10-12,982.0
09-10-12,989.5
10-10-12,1007.75
11-10-12,1014.75
12-10-12,1001.0
15-10-12,997.75
16-10-12,1003.25
17-10-12,996.75
18-10-12,996.5
19-10-12,996.5
22-10-12,977.25
23-10-12,954.75
24-10-12,957.0
25-10-12,958.0
26-10-12,968.5
29-10-12,970.5
30-10-12,963.5
31-10-12,958.0
01-11-12,939.75
02-11-12,923.0
05-11-12,920.0
06-11-12,936.75
07-11-12,930.25
08-11-12,920.0
09-11-12,928.5
12-11-12,936.75
13-11-12,923.25
14-11-12,928.25
15-11-12,931.0
16-11-12,920.5
19-11-12,952.0
20-11-12,944.75
21-11-12,951.5
22-11-12,947.5
23-11-12,951.75
26-11-12,948.0
27-11-12,940.25
28-11-12,932.0
29-11-12,948.75
30-11-12,950.25
03-12-12,952.25
04-12-12,937.25
05-12-12,930.5
06-12-12,916.75
07-12-12,909.25
10-12-12,908.0
11-12-12,907.5
12-12-12,923.0
13-12-12,920.5
14-12-12,922.75
17-12-12,922.25
18-12-12,928.25
19-12-12,937.0
20-12-12,941.25
21-12-12,932.5
24-12-12,927.5
26-12-12,941.25
27-12-12,937.5
28-12-12,933.0
31-12-12,927.0
02-01-13,943.5
03-01-13,937.25
04-01-13,930.75
07-01-13,940.25
08-01-13,946.5
09-01-13,948.75
10-01-13,959.25
11-01-13,939.75
14-01-13,954.5
15-01-13,960.75
16-01-13,955.0
17-01-13,952.5
18-01-13,955.75
21-01-13,964.5
22-01-13,969.75
23-01-13,970.75
24-01-13,976.0
25-01-13,968.5
28-01-13,970.75
29-01-13,986.25
30-01-13,990.75
31-01-13,993.0
01-02-13,995.5
04-02-13,993.25
05-02-13,999.0
06-02-13,1001.5
07-02-13,1004.25
08-02-13,1019.25
11-02-13,1015.0
12-02-13,1008.5
13-02-13,1011.0
14-02-13,1011.25
15-02-13,1003.0
18-02-13,1007.75
19-02-13,999.75
20-02-13,996.0
21-02-13,981.5
22-02-13,977.75
25-02-13,978.75
26-02-13,956.75
27-02-13,944.25
28-02-13,938.25
01-03-13,922.5
04-03-13,921.25
05-03-13,927.5
06-03-13,929.5
07-03-13,933.0
08-03-13,926.5
11-03-13,927.5
12-03-13,924.25
13-03-13,912.5
14-03-13,909.75
15-03-13,918.0
18-03-13,913.0
19-03-13,900.0
20-03-13,898.75
21-03-13,898.25
22-03-13,898.5
25-03-13,900.75
26-03-13,902.0
27-03-13,910.75
28-03-13,915.5
01-04-13,922.0
02-04-13,932.5
03-04-13,916.0
04-04-13,891.5
05-04-13,883.75
08-04-13,884.0
09-04-13,882.0
10-04-13,888.25
11-04-13,882.0
12-04-13,856.0
15-04-13,847.25
16-04-13,835.75
17-04-13,825.25
18-04-13,828.25
19-04-13,832.5
22-04-13,836.75
23-04-13,839.5
24-04-13,847.5
25-04-13,857.5
26-04-13,858.75
29-04-13,857.5
30-04-13,845.75
01-05-13,826.75
02-05-13,838.75
03-05-13,862.0
06-05-13,862.75
07-05-13,871.75
08-05-13,866.25
09-05-13,870.5
10-05-13,851.75
13-05-13,860.75
14-05-13,860.75
15-05-13,846.75
16-05-13,871.75
17-05-13,876.0
20-05-13,883.0
21-05-13,875.75
22-05-13,866.75
23-05-13,849.5
24-05-13,854.25
27-05-13,858.5
28-05-13,875.75
29-05-13,865.25
30-05-13,858.75
31-05-13,844.75
03-06-13,855.0
04-06-13,857.0
05-06-13,869.75
06-06-13,864.75
07-06-13,873.0
10-06-13,868.25
11-06-13,857.75
12-06-13,873.0
13-06-13,879.0
14-06-13,897.25
17-06-13,894.0
18-06-13,892.75
19-06-13,897.75
20-06-13,875.75
21-06-13,858.5
24-06-13,856.75
25-06-13,871.5
26-06-13,863.75
27-06-13,882.75
28-06-13,883.25
01-07-13,878.5
02-07-13,878.0
03-07-13,900.25
04-07-13,897.75
05-07-13,908.0
08-07-13,910.5
09-07-13,908.25
10-07-13,911.75
11-07-13,909.5
12-07-13,916.25
15-07-13,916.5
16-07-13,919.75
17-07-13,923.75
18-07-13,928.75
19-07-13,925.75
22-07-13,918.5
23-07-13,919.75
24-07-13,914.25
25-07-13,913.75
26-07-13,910.5
29-07-13,913.75
30-07-13,908.0
31-07-13,910.5
01-08-13,928.75
02-08-13,925.5
05-08-13,922.75
06-08-13,912.0
07-08-13,908.25
08-08-13,898.25
09-08-13,905.5
12-08-13,914.25
13-08-13,927.75
14-08-13,926.0
15-08-13,937.25
16-08-13,941.25
19-08-13,942.25
20-08-13,938.75
21-08-13,938.75
22-08-13,936.25
23-08-13,941.75
26-08-13,940.25
27-08-13,961.75
28-08-13,970.0
29-08-13,978.75
30-08-13,969.5
02-09-13,958.25
03-09-13,960.75
04-09-13,961.5
05-09-13,964.0
06-09-13,971.0
09-09-13,960.5
10-09-13,939.25
11-09-13,944.0
12-09-13,951.5
13-09-13,949.75
16-09-13,944.25
17-09-13,925.75
18-09-13,924.25
19-09-13,934.5
20-09-13,925.25
23-09-13,913.0
24-09-13,906.0
25-09-13,919.0
26-09-13,920.5
27-09-13,927.25
30-09-13,913.0
01-10-13,905.0
02-10-13,921.5
03-10-13,924.75
04-10-13,921.5
07-10-13,926.0
08-10-13,935.25
09-10-13,924.75
10-10-13,945.5
11-10-13,933.5
14-10-13,931.5
15-10-13,940.25
16-10-13,945.0
17-10-13,931.5
18-10-13,939.25
21-10-13,941.5
22-10-13,936.5
23-10-13,920.0
24-10-13,911.5
25-10-13,909.75
28-10-13,925.75
29-10-13,930.5
30-10-13,937.25
31-10-13,932.5
01-11-13,906.5
04-11-13,898.5
05-11-13,897.5
06-11-13,901.5
07-11-13,885.75
08-11-13,890.0
11-11-13,898.75
12-11-13,894.75
13-11-13,901.25
14-11-13,908.75
15-11-13,911.25
18-11-13,910.25
19-11-13,910.75
20-11-13,911.0
21-11-13,923.25
22-11-13,937.75
25-11-13,934.75
26-11-13,944.5
27-11-13,941.0
28-11-13,942.0
29-11-13,943.0
02-12-13,943.25
03-12-13,947.5
04-12-13,948.75
05-12-13,945.25
06-12-13,942.25
09-12-13,935.5
10-12-13,928.75
11-12-13,932.5
12-12-13,925.5
13-12-13,917.75
16-12-13,931.5
17-12-13,919.5
18-12-13,929.0
19-12-13,935.25
20-12-13,945.25
23-12-13,945.75
24-12-13,944.25
26-12-13,950.0
27-12-13,955.75
30-12-13,945.5
31-12-13,944.25
02-01-14,923.0
03-01-14,909.25
06-01-14,909.0
07-01-14,909.0
08-01-14,910.75
09-01-14,906.0
10-01-14,899.5
13-01-14,907.0
14-01-14,900.25
15-01-14,913.75
16-01-14,907.5
17-01-14,916.25
20-01-14,907.75
21-01-14,919.0
22-01-14,919.0
23-01-14,922.5
24-01-14,921.75
27-01-14,914.5
28-01-14,917.5
29-01-14,923.75
30-01-14,924.0
31-01-14,917.0
03-02-14,898.0
04-02-14,901.75
05-02-14,896.0
06-02-14,903.75
07-02-14,916.0
10-02-14,918.5
11-02-14,919.5
12-02-14,919.5
13-02-14,918.5
14-02-14,920.25
17-02-14,924.0
18-02-14,933.0
19-02-14,940.5
20-02-14,937.5
21-02-14,929.75
24-02-14,934.25
25-02-14,925.25
26-02-14,926.5
27-02-14,918.25
28-02-14,920.75
03-03-14,938.0
04-03-14,917.75
05-03-14,910.0
06-03-14,902.75
07-03-14,912.5
10-03-14,906.25
11-03-14,906.75
12-03-14,895.5
13-03-14,890.75
14-03-14,901.75
17-03-14,889.5
18-03-14,891.5
19-03-14,887.0
20-03-14,888.75
21-03-14,900.5
24-03-14,895.25
25-03-14,901.0
26-03-14,893.25
27-03-14,899.0
28-03-14,902.75
31-03-14,894.0
01-04-14,893.75
02-04-14,874.0
03-04-14,881.25
04-04-14,893.25
07-04-14,886.25
08-04-14,891.75
09-04-14,904.0
10-04-14,902.25
11-04-14,904.0
14-04-14,910.0
15-04-14,917.75
16-04-14,925.25
17-04-14,927.75
21-04-14,927.5
22-04-14,920.75
23-04-14,918.0
24-04-14,926.5
25-04-14,919.75
28-04-14,914.0
29-04-14,920.25
30-04-14,903.25
01-05-14,897.5
02-05-14,906.75
05-05-14,895.75
06-05-14,897.5
07-05-14,899.5
08-05-14,899.5
09-05-14,901.75
12-05-14,903.25
13-05-14,906.0
14-05-14,915.25
15-05-14,914.0
16-05-14,916.25
19-05-14,912.25
20-05-14,909.25
21-05-14,914.25
22-05-14,913.5
23-05-14,912.75
26-05-14,909.25
27-05-14,912.0
28-05-14,903.5
29-05-14,905.25
30-05-14,892.5
02-06-14,891.5
03-06-14,886.25
04-06-14,886.0
05-06-14,886.0
06-06-14,886.0
09-06-14,895.0
10-06-14,887.5
11-06-14,894.25
12-06-14,911.5
13-06-14,920.75
16-06-14,924.5
17-06-14,930.75
18-06-14,935.0
19-06-14,938.75
20-06-14,935.25
23-06-14,928.75
24-06-14,936.0
25-06-14,928.75
26-06-14,924.75
27-06-14,920.75
30-06-14,915.0
01-07-14,918.0
02-07-14,912.75
03-07-14,903.5
04-07-14,901.25
07-07-14,899.5
08-07-14,890.25
09-07-14,885.75
10-07-14,887.5
11-07-14,884.25
14-07-14,883.25
15-07-14,873.5
16-07-14,881.5
17-07-14,881.5
18-07-14,884.0
21-07-14,879.5
22-07-14,882.5
23-07-14,887.25
24-07-14,885.75
25-07-14,892.0
28-07-14,889.25
29-07-14,894.0
30-07-14,893.25
31-07-14,887.0
01-08-14,885.75
04-08-14,882.75
05-08-14,872.5
06-08-14,881.75
07-08-14,883.25
08-08-14,883.25
11-08-14,887.5
12-08-14,874.75
13-08-14,875.0
14-08-14,866.75
15-08-14,866.75
18-08-14,853.5
19-08-14,855.75
20-08-14,857.5
21-08-14,859.25
22-08-14,860.25
25-08-14,860.0
26-08-14,864.25
27-08-14,864.5
28-08-14,865.0
29-08-14,864.75
01-09-14,867.0
02-09-14,857.75
03-09-14,865.75
04-09-14,866.75
05-09-14,854.75
08-09-14,850.25
09-09-14,850.0
10-09-14,835.25
11-09-14,833.0
12-09-14,832.25
15-09-14,831.5
16-09-14,834.75
17-09-14,834.75
18-09-14,824.0
19-09-14,823.25
22-09-14,815.0
23-09-14,811.5
24-09-14,806.75
25-09-14,813.75
26-09-14,812.75
29-09-14,815.0
30-09-14,805.5
01-10-14,811.25
02-10-14,788.5
03-10-14,781.25
06-10-14,781.75
07-10-14,780.25
08-10-14,772.75
09-10-14,769.75
10-10-14,763.75
13-10-14,760.5
14-10-14,746.25
15-10-14,732.75
16-10-14,726.25
17-10-14,735.0
20-10-14,731.5
21-10-14,735.75
22-10-14,741.75
23-10-14,741.5
24-10-14,735.5
27-10-14,737.75
28-10-14,739.75
29-10-14,757.0
30-10-14,746.5
31-10-14,741.75
03-11-14,745.75
04-11-14,725.75
05-11-14,728.75
06-11-14,724.0
07-11-14,739.0
10-11-14,740.75
11-11-14,723.5
12-11-14,728.25
13-11-14,705.0
14-11-14,698.0
17-11-14,697.75
18-11-14,698.0
19-11-14,697.5
20-11-14,695.75
21-11-14,704.25
24-11-14,706.75
25-11-14,694.25
26-11-14,694.75
27-11-14,643.25
28-11-14,656.75
01-12-14,643.75
02-12-14,639.75
03-12-14,633.0
04-12-14,621.0
05-12-14,617.25
08-12-14,601.25
09-12-14,604.0
10-12-14,582.0
11-12-14,580.75
12-12-14,566.0
15-12-14,555.75
16-12-14,551.0
17-12-14,548.0
18-12-14,544.25
19-12-14,548.75
22-12-14,548.0
23-12-14,550.5
24-12-14,543.75
26-12-14,539.0
29-12-14,535.25
30-12-14,525.75
31-12-14,512.25
02-01-15,527.25
05-01-15,503.75
06-01-15,496.0
07-01-15,485.0
08-01-15,487.75
09-01-15,478.75
12-01-15,471.5
13-01-15,458.25
14-01-15,458.5
15-01-15,473.0
16-01-15,472.25
19-01-15,473.5
20-01-15,474.25
21-01-15,470.5
22-01-15,474.25
23-01-15,477.0
26-01-15,475.25
27-01-15,475.25
28-01-15,478.5
29-01-15,473.5
30-01-15,478.25
02-02-15,510.75
03-02-15,535.0
04-02-15,533.75
05-02-15,541.5
06-02-15,550.5
09-02-15,565.5
10-02-15,553.0
11-02-15,544.25
12-02-15,562.5
13-02-15,583.5
16-02-15,585.75
17-02-15,576.75
18-02-15,577.5
19-02-15,568.25
20-02-15,581.5
23-02-15,580.0
24-02-15,579.25
25-02-15,579.75
26-02-15,585.75
27-02-15,593.75
02-03-15,574.0
03-03-15,577.0
04-03-15,567.0
05-03-15,571.0
06-03-15,569.75
09-03-15,562.25
10-03-15,545.75
11-03-15,546.25
12-03-15,539.75
13-03-15,523.75
16-03-15,509.75
17-03-15,509.0
18-03-15,518.5
19-03-15,520.75
20-03-15,525.75
23-03-15,527.75
24-03-15,523.25
25-03-15,524.5
26-03-15,545.5
27-03-15,541.0
30-03-15,527.5
31-03-15,526.5
01-04-15,531.5
02-04-15,512.25
06-04-15,537.25
07-04-15,539.5
08-04-15,528.75
09-04-15,526.5
10-04-15,538.75
13-04-15,542.75
14-04-15,545.75
15-04-15,560.75
16-04-15,572.25
17-04-15,577.75
20-04-15,574.0
21-04-15,569.75
22-04-15,571.0
23-04-15,585.75
24-04-15,587.25
27-04-15,584.75
28-04-15,586.5
29-04-15,593.75
30-04-15,599.25
01-05-15,599.75
04-05-15,604.25
05-05-15,618.5
06-05-15,620.0
07-05-15,604.75
08-05-15,595.0
11-05-15,589.25
12-05-15,607.25
13-05-15,614.5
14-05-15,614.25
15-05-15,611.0
18-05-15,608.75
19-05-15,593.25
20-05-15,592.75
21-05-15,609.5
22-05-15,599.5
25-05-15,606.0
26-05-15,585.25
27-05-15,576.25
28-05-15,570.75
29-05-15,593.0
01-06-15,590.75
02-06-15,597.25
03-06-15,586.75
04-06-15,568.5
05-06-15,568.0
08-06-15,573.0
09-06-15,588.75
10-06-15,595.25
11-06-15,589.25
12-06-15,585.25
15-06-15,576.0
16-06-15,577.75
17-06-15,585.5
18-06-15,588.0
19-06-15,571.0
22-06-15,570.25
23-06-15,583.25
24-06-15,581.0
25-06-15,570.25
26-06-15,574.0
29-06-15,564.5
30-06-15,573.75
01-07-15,574.5
02-07-15,576.25
03-07-15,556.75
06-07-15,538.75
07-07-15,520.5
08-07-15,526.0
09-07-15,538.0
10-07-15,534.5
13-07-15,536.75
14-07-15,529.25
15-07-15,523.5
16-07-15,519.75
17-07-15,511.75
