Date,CO1 COMB Comdty_PX_LAST
09-06-10,74.27
10-06-10,75.29
11-06-10,74.35
14-06-10,75.2
15-06-10,76.2
16-06-10,78.14
17-06-10,78.68
18-06-10,78.22
21-06-10,78.82
22-06-10,78.04
23-06-10,76.27
24-06-10,76.47
25-06-10,78.12
28-06-10,77.59
29-06-10,75.44
30-06-10,75.01
01-07-10,72.34
02-07-10,71.65
05-07-10,71.47
06-07-10,71.45
07-07-10,73.51
08-07-10,74.71
09-07-10,75.42
12-07-10,74.37
13-07-10,76.65
14-07-10,76.77
15-07-10,76.19
16-07-10,75.37
19-07-10,75.62
20-07-10,76.22
21-07-10,75.37
22-07-10,77.82
23-07-10,77.45
26-07-10,77.5
27-07-10,76.13
28-07-10,76.06
29-07-10,77.59
30-07-10,78.18
02-08-10,80.82
03-08-10,82.68
04-08-10,82.2
05-08-10,81.61
06-08-10,80.16
09-08-10,80.99
10-08-10,79.6
11-08-10,77.64
12-08-10,75.52
13-08-10,75.11
16-08-10,74.85
17-08-10,76.93
18-08-10,76.47
19-08-10,75.3
20-08-10,74.26
23-08-10,73.62
24-08-10,72.38
25-08-10,73.48
26-08-10,75.02
27-08-10,76.65
30-08-10,76.6
31-08-10,74.64
01-09-10,76.35
02-09-10,76.93
03-09-10,76.67
06-09-10,76.87
07-09-10,77.74
08-09-10,78.17
09-09-10,77.47
10-09-10,78.16
13-09-10,79.03
14-09-10,79.16
15-09-10,78.91
16-09-10,78.48
17-09-10,78.21
20-09-10,79.32
21-09-10,78.42
22-09-10,77.95
23-09-10,78.11
24-09-10,78.87
27-09-10,78.57
28-09-10,78.71
29-09-10,80.77
30-09-10,82.31
01-10-10,83.75
04-10-10,83.28
05-10-10,84.84
06-10-10,85.06
07-10-10,83.43
08-10-10,84.03
11-10-10,83.72
12-10-10,83.5
13-10-10,84.64
14-10-10,84.53
15-10-10,82.45
18-10-10,84.37
19-10-10,81.1
20-10-10,83.6
21-10-10,81.83
22-10-10,82.96
25-10-10,83.54
26-10-10,83.66
27-10-10,83.23
28-10-10,83.59
29-10-10,83.15
01-11-10,84.62
02-11-10,85.41
03-11-10,86.38
04-11-10,88.0
05-11-10,88.11
08-11-10,88.46
09-11-10,88.33
10-11-10,88.96
11-11-10,88.81
12-11-10,86.34
15-11-10,86.7
16-11-10,84.73
17-11-10,83.28
18-11-10,85.05
19-11-10,84.34
22-11-10,83.96
23-11-10,83.25
24-11-10,85.84
25-11-10,86.1
26-11-10,85.58
29-11-10,87.34
30-11-10,85.92
01-12-10,88.87
02-12-10,90.69
03-12-10,91.42
06-12-10,91.45
07-12-10,91.39
08-12-10,90.77
09-12-10,90.99
10-12-10,90.48
13-12-10,91.19
14-12-10,91.21
15-12-10,92.2
16-12-10,91.71
17-12-10,91.67
20-12-10,92.74
21-12-10,93.2
22-12-10,93.65
23-12-10,94.25
24-12-10,93.77
27-12-10,93.85
28-12-10,94.38
29-12-10,94.14
30-12-10,93.09
31-12-10,94.75
03-01-11,94.84
04-01-11,93.53
05-01-11,95.5
06-01-11,94.52
07-01-11,93.33
10-01-11,95.7
11-01-11,97.61
12-01-11,98.12
13-01-11,98.06
14-01-11,98.68
17-01-11,97.43
18-01-11,97.8
19-01-11,98.16
20-01-11,96.58
21-01-11,97.6
24-01-11,96.61
25-01-11,95.25
26-01-11,97.91
27-01-11,97.39
28-01-11,99.42
31-01-11,101.01
01-02-11,101.74
02-02-11,102.34
03-02-11,101.76
04-02-11,99.83
07-02-11,99.25
08-02-11,99.92
09-02-11,101.82
10-02-11,100.87
11-02-11,101.43
14-02-11,103.08
15-02-11,101.64
16-02-11,103.78
17-02-11,102.59
18-02-11,102.52
21-02-11,105.74
22-02-11,105.78
23-02-11,111.25
24-02-11,111.36
25-02-11,112.14
28-02-11,111.8
01-03-11,115.42
02-03-11,116.35
03-03-11,114.79
04-03-11,115.97
07-03-11,115.04
08-03-11,113.06
09-03-11,115.94
10-03-11,115.43
11-03-11,113.84
14-03-11,113.67
15-03-11,108.52
16-03-11,110.62
17-03-11,114.9
18-03-11,113.93
21-03-11,114.96
22-03-11,115.7
23-03-11,115.55
24-03-11,115.72
25-03-11,115.59
28-03-11,114.8
29-03-11,115.16
30-03-11,115.13
31-03-11,117.36
01-04-11,118.7
04-04-11,121.06
05-04-11,122.22
06-04-11,122.3
07-04-11,122.67
08-04-11,126.65
11-04-11,123.98
12-04-11,120.92
13-04-11,122.88
14-04-11,122.36
15-04-11,123.45
18-04-11,121.61
19-04-11,121.33
20-04-11,123.85
21-04-11,123.99
25-04-11,123.66
26-04-11,124.14
27-04-11,125.13
28-04-11,125.02
29-04-11,125.89
02-05-11,125.12
03-05-11,122.45
04-05-11,121.19
05-05-11,110.8
06-05-11,109.13
09-05-11,115.9
10-05-11,117.63
11-05-11,112.57
12-05-11,112.98
13-05-11,113.83
16-05-11,112.73
17-05-11,109.99
18-05-11,112.3
19-05-11,111.42
20-05-11,112.39
23-05-11,110.1
24-05-11,112.53
25-05-11,114.93
26-05-11,115.05
27-05-11,115.03
30-05-11,114.68
31-05-11,116.73
01-06-11,114.53
02-06-11,115.54
03-06-11,115.84
06-06-11,114.48
07-06-11,116.78
08-06-11,117.85
09-06-11,119.57
10-06-11,118.78
13-06-11,119.1
14-06-11,120.16
15-06-11,117.1
16-06-11,114.02
17-06-11,113.21
20-06-11,111.69
21-06-11,110.95
22-06-11,114.21
23-06-11,107.26
24-06-11,105.12
27-06-11,105.99
28-06-11,108.78
29-06-11,112.4
30-06-11,112.48
01-07-11,111.77
04-07-11,111.39
05-07-11,113.61
06-07-11,113.62
07-07-11,118.59
08-07-11,118.33
11-07-11,117.24
12-07-11,117.75
13-07-11,118.78
14-07-11,118.32
15-07-11,117.26
18-07-11,116.05
19-07-11,117.06
20-07-11,118.15
21-07-11,117.51
22-07-11,118.67
25-07-11,117.94
26-07-11,118.28
27-07-11,117.43
28-07-11,117.36
29-07-11,116.74
01-08-11,116.81
02-08-11,116.46
03-08-11,113.23
04-08-11,107.25
05-08-11,109.37
08-08-11,103.74
09-08-11,102.57
10-08-11,106.68
11-08-11,108.02
12-08-11,108.03
15-08-11,109.91
16-08-11,109.47
17-08-11,110.6
18-08-11,106.99
19-08-11,108.62
22-08-11,108.36
23-08-11,109.31
24-08-11,110.15
25-08-11,110.62
26-08-11,111.36
29-08-11,111.88
30-08-11,114.02
31-08-11,114.85
01-09-11,114.29
02-09-11,112.33
05-09-11,110.08
06-09-11,112.89
07-09-11,115.8
08-09-11,114.55
09-09-11,112.77
12-09-11,112.25
13-09-11,111.89
14-09-11,112.4
15-09-11,115.34
16-09-11,112.22
19-09-11,109.14
20-09-11,110.54
21-09-11,110.36
22-09-11,105.49
23-09-11,103.97
26-09-11,103.94
27-09-11,107.14
28-09-11,103.81
29-09-11,103.95
30-09-11,102.76
03-10-11,101.71
04-10-11,99.79
05-10-11,102.73
06-10-11,105.73
07-10-11,105.88
10-10-11,108.95
11-10-11,110.73
12-10-11,111.36
13-10-11,111.11
14-10-11,114.68
17-10-11,110.16
18-10-11,111.15
19-10-11,108.39
20-10-11,109.76
21-10-11,109.56
24-10-11,111.45
25-10-11,110.92
26-10-11,108.91
27-10-11,112.08
28-10-11,109.91
31-10-11,109.56
01-11-11,109.54
02-11-11,109.34
03-11-11,110.83
04-11-11,111.97
07-11-11,114.56
08-11-11,115.0
09-11-11,112.31
10-11-11,113.71
11-11-11,114.16
14-11-11,111.89
15-11-11,112.39
16-11-11,111.88
17-11-11,108.22
18-11-11,107.56
21-11-11,106.88
22-11-11,109.03
23-11-11,107.02
24-11-11,107.78
25-11-11,106.4
28-11-11,109.0
29-11-11,110.82
30-11-11,110.52
01-12-11,108.99
02-12-11,109.94
05-12-11,109.81
06-12-11,110.81
07-12-11,109.53
08-12-11,108.11
09-12-11,108.62
12-12-11,107.26
13-12-11,109.5
14-12-11,105.02
15-12-11,105.09
16-12-11,103.35
19-12-11,103.64
20-12-11,106.73
21-12-11,107.71
22-12-11,107.89
23-12-11,107.96
27-12-11,109.27
28-12-11,107.56
29-12-11,108.01
30-12-11,107.38
03-01-12,112.13
04-01-12,113.7
05-01-12,112.74
06-01-12,113.06
09-01-12,112.45
10-01-12,113.28
11-01-12,112.24
12-01-12,111.26
13-01-12,110.44
16-01-12,111.2
17-01-12,111.53
18-01-12,110.66
19-01-12,111.55
20-01-12,109.86
23-01-12,110.58
24-01-12,110.03
25-01-12,109.81
26-01-12,110.79
27-01-12,111.46
30-01-12,110.75
31-01-12,110.98
01-02-12,111.56
02-02-12,112.07
03-02-12,114.58
06-02-12,115.93
07-02-12,116.23
08-02-12,117.2
09-02-12,118.59
10-02-12,117.31
13-02-12,117.93
14-02-12,118.16
15-02-12,118.93
16-02-12,120.11
17-02-12,119.58
20-02-12,120.05
21-02-12,121.66
22-02-12,122.9
23-02-12,123.62
24-02-12,125.47
27-02-12,124.17
28-02-12,121.55
29-02-12,122.66
01-03-12,126.2
02-03-12,123.65
05-03-12,123.8
06-03-12,121.98
07-03-12,124.12
08-03-12,125.44
09-03-12,125.98
12-03-12,125.34
13-03-12,126.22
14-03-12,124.97
15-03-12,123.55
16-03-12,125.81
19-03-12,125.71
20-03-12,124.12
21-03-12,124.2
22-03-12,123.14
23-03-12,125.13
26-03-12,125.65
27-03-12,125.54
28-03-12,124.16
29-03-12,122.39
30-03-12,122.88
02-04-12,125.43
03-04-12,124.86
04-04-12,122.34
05-04-12,123.43
09-04-12,122.67
10-04-12,119.88
11-04-12,120.18
12-04-12,121.71
13-04-12,121.83
16-04-12,118.68
17-04-12,118.78
18-04-12,117.97
19-04-12,118.0
20-04-12,118.76
23-04-12,118.71
24-04-12,118.16
25-04-12,119.12
26-04-12,119.92
27-04-12,119.83
30-04-12,119.47
01-05-12,119.66
02-05-12,118.2
03-05-12,116.08
04-05-12,113.18
07-05-12,113.16
08-05-12,112.73
09-05-12,113.2
10-05-12,112.73
11-05-12,112.26
14-05-12,111.57
15-05-12,112.24
16-05-12,111.71
17-05-12,107.49
18-05-12,107.14
21-05-12,108.81
22-05-12,108.41
23-05-12,105.56
24-05-12,106.55
25-05-12,106.83
28-05-12,107.11
29-05-12,106.68
30-05-12,103.47
31-05-12,101.87
01-06-12,98.43
04-06-12,98.85
05-06-12,98.84
06-06-12,100.64
07-06-12,99.93
08-06-12,99.47
11-06-12,98.0
12-06-12,97.14
13-06-12,97.13
14-06-12,97.03
15-06-12,97.61
18-06-12,96.05
19-06-12,95.76
20-06-12,92.69
21-06-12,89.23
22-06-12,90.98
25-06-12,91.01
26-06-12,93.02
27-06-12,93.5
28-06-12,91.36
29-06-12,97.8
02-07-12,97.34
03-07-12,100.68
04-07-12,99.77
05-07-12,100.7
06-07-12,98.19
09-07-12,100.32
10-07-12,97.97
11-07-12,100.23
12-07-12,101.07
13-07-12,102.4
16-07-12,103.55
17-07-12,104.0
18-07-12,105.16
19-07-12,107.8
20-07-12,106.83
23-07-12,103.26
24-07-12,103.42
25-07-12,104.38
26-07-12,105.26
27-07-12,106.47
30-07-12,106.2
31-07-12,104.92
01-08-12,105.96
02-08-12,105.9
03-08-12,108.94
06-08-12,109.55
07-08-12,112.0
08-08-12,112.14
09-08-12,113.22
10-08-12,112.95
13-08-12,113.6
14-08-12,114.03
15-08-12,116.25
16-08-12,116.9
17-08-12,113.71
20-08-12,113.7
21-08-12,114.64
22-08-12,114.91
23-08-12,115.01
24-08-12,113.59
27-08-12,112.26
28-08-12,112.58
29-08-12,112.54
30-08-12,112.65
31-08-12,114.57
03-09-12,115.78
04-09-12,114.18
05-09-12,113.09
06-09-12,113.49
07-09-12,114.25
10-09-12,114.81
11-09-12,115.4
12-09-12,115.96
13-09-12,116.9
14-09-12,116.66
17-09-12,113.79
18-09-12,112.03
19-09-12,108.19
20-09-12,110.03
21-09-12,111.42
24-09-12,109.81
25-09-12,110.45
26-09-12,110.04
27-09-12,112.01
28-09-12,112.39
01-10-12,112.19
02-10-12,111.57
03-10-12,108.17
04-10-12,112.58
05-10-12,112.02
08-10-12,111.82
09-10-12,114.5
10-10-12,114.33
11-10-12,115.71
12-10-12,114.62
15-10-12,115.8
16-10-12,115.07
17-10-12,113.22
18-10-12,112.42
19-10-12,110.14
22-10-12,109.44
23-10-12,108.25
24-10-12,107.85
25-10-12,108.49
26-10-12,109.55
29-10-12,109.44
30-10-12,109.08
31-10-12,108.7
01-11-12,108.17
02-11-12,105.68
05-11-12,107.73
06-11-12,111.07
07-11-12,106.82
08-11-12,107.25
09-11-12,109.4
12-11-12,109.07
13-11-12,108.26
14-11-12,109.61
15-11-12,110.98
16-11-12,108.95
19-11-12,111.7
20-11-12,109.83
21-11-12,110.86
22-11-12,110.55
23-11-12,111.38
26-11-12,110.92
27-11-12,109.87
28-11-12,109.51
29-11-12,110.76
30-11-12,111.23
03-12-12,110.92
04-12-12,109.84
05-12-12,108.81
06-12-12,107.03
07-12-12,107.02
10-12-12,107.33
11-12-12,108.01
12-12-12,109.5
13-12-12,107.91
14-12-12,109.15
17-12-12,107.64
18-12-12,108.84
19-12-12,110.36
20-12-12,110.2
21-12-12,108.97
24-12-12,108.8
26-12-12,111.07
27-12-12,110.8
28-12-12,110.62
31-12-12,111.11
02-01-13,112.47
03-01-13,112.14
04-01-13,111.31
07-01-13,111.4
08-01-13,111.94
09-01-13,111.76
10-01-13,111.89
11-01-13,110.64
14-01-13,111.88
15-01-13,110.3
16-01-13,110.61
17-01-13,111.1
18-01-13,111.89
21-01-13,111.71
22-01-13,112.42
23-01-13,112.8
24-01-13,113.28
25-01-13,113.28
28-01-13,113.48
29-01-13,114.36
30-01-13,114.9
31-01-13,115.55
01-02-13,116.76
04-02-13,115.6
05-02-13,116.52
06-02-13,116.73
07-02-13,117.24
08-02-13,118.9
11-02-13,118.13
12-02-13,118.66
13-02-13,118.72
14-02-13,118.0
15-02-13,117.66
18-02-13,117.38
19-02-13,117.52
20-02-13,115.6
21-02-13,113.53
22-02-13,114.1
25-02-13,114.44
26-02-13,112.71
27-02-13,111.87
28-02-13,111.38
01-03-13,110.4
04-03-13,110.09
05-03-13,111.61
06-03-13,111.06
07-03-13,111.15
08-03-13,110.85
11-03-13,110.22
12-03-13,109.65
13-03-13,108.52
14-03-13,109.42
15-03-13,109.82
18-03-13,109.51
19-03-13,107.45
20-03-13,108.72
21-03-13,107.47
22-03-13,107.66
25-03-13,108.17
26-03-13,109.36
27-03-13,109.69
28-03-13,110.02
01-04-13,111.08
02-04-13,110.69
03-04-13,107.11
04-04-13,106.34
05-04-13,104.12
08-04-13,104.66
09-04-13,106.23
10-04-13,105.79
11-04-13,104.27
12-04-13,103.11
15-04-13,100.39
16-04-13,99.91
17-04-13,97.69
18-04-13,99.13
19-04-13,99.65
22-04-13,100.39
23-04-13,100.31
24-04-13,101.73
25-04-13,103.41
26-04-13,103.16
29-04-13,103.81
30-04-13,102.37
01-05-13,99.95
02-05-13,102.85
03-05-13,104.19
06-05-13,105.46
07-05-13,104.4
08-05-13,104.34
09-05-13,104.47
10-05-13,103.91
13-05-13,102.82
14-05-13,102.6
15-05-13,103.68
16-05-13,103.8
17-05-13,104.64
20-05-13,104.8
21-05-13,103.91
22-05-13,102.6
23-05-13,102.44
24-05-13,102.64
27-05-13,102.62
28-05-13,104.23
29-05-13,102.43
30-05-13,102.19
31-05-13,100.39
03-06-13,102.06
04-06-13,103.24
05-06-13,103.04
06-06-13,103.61
07-06-13,104.56
10-06-13,103.95
11-06-13,102.96
12-06-13,103.49
13-06-13,104.25
14-06-13,105.93
17-06-13,105.47
18-06-13,106.02
19-06-13,106.12
20-06-13,102.15
21-06-13,100.91
24-06-13,101.16
25-06-13,101.26
26-06-13,101.66
27-06-13,102.82
28-06-13,102.16
01-07-13,103.0
02-07-13,104.0
03-07-13,105.76
04-07-13,105.54
05-07-13,107.72
08-07-13,107.43
09-07-13,107.81
10-07-13,108.51
11-07-13,107.73
12-07-13,108.81
15-07-13,109.09
16-07-13,109.4
17-07-13,108.61
18-07-13,108.7
19-07-13,108.07
22-07-13,108.15
23-07-13,108.42
24-07-13,107.19
25-07-13,107.65
26-07-13,107.17
29-07-13,107.45
30-07-13,106.91
31-07-13,107.7
01-08-13,109.54
02-08-13,108.95
05-08-13,108.7
06-08-13,108.18
07-08-13,107.44
08-08-13,106.68
09-08-13,108.22
12-08-13,108.97
13-08-13,109.82
14-08-13,110.2
15-08-13,111.11
16-08-13,110.4
19-08-13,109.9
20-08-13,110.15
21-08-13,109.81
22-08-13,109.9
23-08-13,111.04
26-08-13,110.73
27-08-13,114.36
28-08-13,116.61
29-08-13,115.16
30-08-13,114.01
02-09-13,114.33
03-09-13,115.68
04-09-13,114.91
05-09-13,115.26
06-09-13,116.12
09-09-13,113.72
10-09-13,111.25
11-09-13,111.5
12-09-13,112.63
13-09-13,112.78
16-09-13,110.07
17-09-13,108.19
18-09-13,110.6
19-09-13,108.76
20-09-13,109.22
23-09-13,108.16
24-09-13,108.64
25-09-13,108.32
26-09-13,109.21
27-09-13,108.63
30-09-13,108.37
01-10-13,107.94
02-10-13,109.19
03-10-13,109.0
04-10-13,109.46
07-10-13,109.68
08-10-13,110.16
09-10-13,109.06
10-10-13,111.8
11-10-13,111.28
14-10-13,111.04
15-10-13,109.96
16-10-13,110.86
17-10-13,109.11
18-10-13,109.94
21-10-13,109.64
22-10-13,109.97
23-10-13,107.8
24-10-13,106.99
25-10-13,106.93
28-10-13,109.61
29-10-13,109.01
30-10-13,109.86
31-10-13,108.84
01-11-13,105.91
04-11-13,106.23
05-11-13,105.33
06-11-13,105.24
07-11-13,103.46
08-11-13,105.12
11-11-13,106.4
12-11-13,105.81
13-11-13,107.12
14-11-13,108.54
15-11-13,108.5
18-11-13,108.47
19-11-13,106.92
20-11-13,108.06
21-11-13,110.08
22-11-13,111.05
25-11-13,111.0
26-11-13,110.88
27-11-13,111.31
28-11-13,110.86
29-11-13,109.69
02-12-13,111.45
03-12-13,112.62
04-12-13,111.88
05-12-13,110.98
06-12-13,111.61
09-12-13,109.39
10-12-13,109.38
11-12-13,109.7
12-12-13,108.67
13-12-13,108.83
16-12-13,110.47
17-12-13,108.44
18-12-13,109.63
19-12-13,110.29
20-12-13,111.77
23-12-13,111.56
24-12-13,111.9
26-12-13,111.98
27-12-13,112.18
30-12-13,111.21
31-12-13,110.8
02-01-14,107.78
03-01-14,106.89
06-01-14,106.73
07-01-14,107.35
08-01-14,107.15
09-01-14,106.39
10-01-14,107.25
13-01-14,106.75
14-01-14,106.39
15-01-14,107.13
16-01-14,107.09
17-01-14,106.48
20-01-14,106.35
21-01-14,106.73
22-01-14,108.27
23-01-14,107.58
24-01-14,107.88
27-01-14,106.69
28-01-14,107.41
29-01-14,107.85
30-01-14,107.95
31-01-14,106.4
03-02-14,106.04
04-02-14,105.78
05-02-14,106.25
06-02-14,107.19
07-02-14,109.57
10-02-14,108.63
11-02-14,108.68
12-02-14,108.79
13-02-14,108.73
14-02-14,109.08
17-02-14,109.18
18-02-14,110.46
19-02-14,110.47
20-02-14,110.3
21-02-14,109.85
24-02-14,110.64
25-02-14,109.51
26-02-14,109.52
27-02-14,108.96
28-02-14,109.07
03-03-14,111.2
04-03-14,109.3
05-03-14,107.76
06-03-14,108.1
07-03-14,109.0
10-03-14,108.08
11-03-14,108.55
12-03-14,108.02
13-03-14,107.39
14-03-14,108.57
17-03-14,106.24
18-03-14,106.79
19-03-14,105.85
20-03-14,106.45
21-03-14,106.92
24-03-14,106.81
25-03-14,106.99
26-03-14,107.03
27-03-14,107.83
28-03-14,108.07
31-03-14,107.76
01-04-14,105.62
02-04-14,104.79
03-04-14,106.15
04-04-14,106.72
07-04-14,105.82
08-04-14,107.67
09-04-14,107.98
10-04-14,107.46
11-04-14,107.33
14-04-14,109.07
15-04-14,108.74
16-04-14,109.6
17-04-14,109.53
21-04-14,109.95
22-04-14,109.27
23-04-14,109.11
24-04-14,110.33
25-04-14,109.58
28-04-14,108.12
29-04-14,108.98
30-04-14,108.07
01-05-14,107.76
02-05-14,108.59
05-05-14,107.72
06-05-14,107.06
07-05-14,108.13
08-05-14,108.04
09-05-14,107.89
12-05-14,108.41
13-05-14,109.24
14-05-14,110.19
15-05-14,110.44
16-05-14,109.75
19-05-14,109.37
20-05-14,109.69
21-05-14,110.55
22-05-14,110.36
23-05-14,110.54
26-05-14,110.32
27-05-14,110.02
28-05-14,109.81
29-05-14,109.97
30-05-14,109.41
02-06-14,108.83
03-06-14,108.82
04-06-14,108.4
05-06-14,108.79
06-06-14,108.61
09-06-14,109.99
10-06-14,109.52
11-06-14,109.95
12-06-14,113.02
13-06-14,113.41
16-06-14,112.94
17-06-14,113.45
18-06-14,114.26
19-06-14,115.06
20-06-14,114.81
23-06-14,114.12
24-06-14,114.46
25-06-14,114.0
26-06-14,113.21
27-06-14,113.3
30-06-14,112.36
01-07-14,112.29
02-07-14,111.24
03-07-14,111.0
04-07-14,110.64
07-07-14,110.24
08-07-14,108.94
09-07-14,108.28
10-07-14,108.67
11-07-14,106.66
14-07-14,106.98
15-07-14,106.02
16-07-14,105.85
17-07-14,107.89
18-07-14,107.24
21-07-14,107.68
22-07-14,107.33
23-07-14,108.03
24-07-14,107.07
25-07-14,108.39
28-07-14,107.57
29-07-14,107.72
30-07-14,106.51
31-07-14,106.02
01-08-14,104.84
04-08-14,105.41
05-08-14,104.61
06-08-14,104.59
07-08-14,105.44
08-08-14,105.02
11-08-14,104.68
12-08-14,103.02
13-08-14,104.28
14-08-14,102.01
15-08-14,103.53
18-08-14,101.6
19-08-14,101.56
20-08-14,102.28
21-08-14,102.63
22-08-14,102.29
25-08-14,102.65
26-08-14,102.5
27-08-14,102.72
28-08-14,102.46
29-08-14,103.19
01-09-14,102.79
02-09-14,100.34
03-09-14,102.77
04-09-14,101.83
05-09-14,100.82
08-09-14,100.2
09-09-14,99.16
10-09-14,98.04
11-09-14,98.08
12-09-14,97.11
15-09-14,96.65
16-09-14,99.05
17-09-14,98.97
18-09-14,97.7
19-09-14,98.39
22-09-14,96.97
23-09-14,96.85
24-09-14,96.95
25-09-14,97.0
26-09-14,97.0
29-09-14,97.2
30-09-14,94.67
01-10-14,94.16
02-10-14,93.42
03-10-14,92.31
06-10-14,92.79
07-10-14,92.11
08-10-14,91.38
09-10-14,90.05
10-10-14,90.21
13-10-14,88.89
14-10-14,85.04
15-10-14,83.78
16-10-14,84.47
17-10-14,86.16
20-10-14,85.4
21-10-14,86.22
22-10-14,84.71
23-10-14,86.83
24-10-14,86.13
27-10-14,85.83
28-10-14,86.03
29-10-14,87.12
30-10-14,86.24
31-10-14,85.86
03-11-14,84.78
04-11-14,82.82
05-11-14,82.95
06-11-14,82.86
07-11-14,83.39
10-11-14,82.34
11-11-14,81.67
12-11-14,80.38
13-11-14,77.92
14-11-14,79.41
17-11-14,79.31
18-11-14,78.47
19-11-14,78.1
20-11-14,79.33
21-11-14,80.36
24-11-14,79.68
25-11-14,78.33
26-11-14,77.75
27-11-14,72.58
28-11-14,70.15
01-12-14,72.54
02-12-14,70.54
03-12-14,69.92
04-12-14,69.64
05-12-14,69.07
08-12-14,66.19
09-12-14,66.84
10-12-14,64.24
11-12-14,63.68
12-12-14,61.85
15-12-14,61.06
16-12-14,59.86
17-12-14,61.18
18-12-14,59.27
19-12-14,61.38
22-12-14,60.11
23-12-14,61.69
24-12-14,60.24
26-12-14,59.45
29-12-14,57.88
30-12-14,57.9
31-12-14,57.33
02-01-15,56.42
05-01-15,53.11
06-01-15,51.1
07-01-15,51.15
08-01-15,50.96
09-01-15,50.11
12-01-15,47.43
13-01-15,46.59
14-01-15,48.69
15-01-15,47.67
16-01-15,50.17
19-01-15,48.84
20-01-15,47.99
21-01-15,49.03
22-01-15,48.52
23-01-15,48.79
26-01-15,48.16
27-01-15,49.6
28-01-15,48.47
29-01-15,49.13
30-01-15,52.99
02-02-15,54.75
03-02-15,57.91
04-02-15,54.16
05-02-15,56.57
06-02-15,57.8
09-02-15,58.34
10-02-15,56.43
11-02-15,54.66
12-02-15,57.05
13-02-15,61.52
16-02-15,61.4
17-02-15,62.53
18-02-15,60.53
19-02-15,60.21
20-02-15,60.22
23-02-15,58.9
24-02-15,58.66
25-02-15,61.63
26-02-15,60.05
27-02-15,62.58
02-03-15,59.54
03-03-15,61.02
04-03-15,60.55
05-03-15,60.48
06-03-15,59.73
09-03-15,58.53
10-03-15,56.39
11-03-15,57.54
12-03-15,57.08
13-03-15,54.67
16-03-15,53.44
17-03-15,53.51
18-03-15,55.91
19-03-15,54.43
20-03-15,55.32
23-03-15,55.92
24-03-15,55.11
25-03-15,56.48
26-03-15,59.19
27-03-15,56.41
30-03-15,56.29
31-03-15,55.11
01-04-15,57.1
02-04-15,54.95
06-04-15,58.12
07-04-15,59.1
08-04-15,55.55
09-04-15,56.57
10-04-15,57.87
13-04-15,57.93
14-04-15,58.43
15-04-15,60.32
16-04-15,63.98
17-04-15,63.45
20-04-15,63.45
21-04-15,62.08
22-04-15,62.73
23-04-15,64.85
24-04-15,65.28
27-04-15,64.83
28-04-15,64.64
29-04-15,65.84
30-04-15,66.78
01-05-15,66.46
04-05-15,66.45
05-05-15,67.52
06-05-15,67.77
07-05-15,65.54
08-05-15,65.39
11-05-15,64.91
12-05-15,66.86
13-05-15,66.81
14-05-15,66.59
15-05-15,66.81
18-05-15,66.27
19-05-15,64.02
20-05-15,65.03
21-05-15,66.54
22-05-15,65.37
25-05-15,65.52
26-05-15,63.72
27-05-15,62.06
28-05-15,62.58
29-05-15,65.56
01-06-15,64.88
02-06-15,65.49
03-06-15,63.8
04-06-15,62.03
05-06-15,63.31
08-06-15,62.69
09-06-15,64.88
10-06-15,65.7
11-06-15,65.11
12-06-15,63.87
15-06-15,62.61
16-06-15,63.7
17-06-15,63.87
18-06-15,64.26
19-06-15,63.02
22-06-15,63.34
23-06-15,64.45
24-06-15,63.49
25-06-15,63.2
26-06-15,63.26
29-06-15,62.01
30-06-15,63.59
01-07-15,62.01
02-07-15,62.07
03-07-15,60.32
06-07-15,56.54
07-07-15,56.85
08-07-15,57.05
09-07-15,58.61
10-07-15,58.73
13-07-15,57.85
14-07-15,58.51
15-07-15,57.05
16-07-15,57.51
17-07-15,57.1
20-07-15,56.65
21-07-15,57.04
22-07-15,56.13
23-07-15,55.27
24-07-15,54.62
27-07-15,53.47
28-07-15,53.3
29-07-15,53.38
30-07-15,53.31
31-07-15,52.21
03-08-15,49.52
04-08-15,49.99
05-08-15,49.59
06-08-15,49.52
07-08-15,48.61
10-08-15,50.41
11-08-15,49.18
12-08-15,49.66
13-08-15,49.22
14-08-15,49.03
17-08-15,48.74
18-08-15,48.81
19-08-15,47.16
20-08-15,46.62
21-08-15,45.46
24-08-15,42.69
25-08-15,43.21
26-08-15,43.14
27-08-15,47.56
28-08-15,50.05
31-08-15,54.15
01-09-15,49.56
02-09-15,50.5
03-09-15,50.68
04-09-15,49.61
07-09-15,47.63
08-09-15,49.52
09-09-15,47.58
10-09-15,48.89
11-09-15,48.14
14-09-15,46.37
15-09-15,46.63
16-09-15,49.75
17-09-15,49.08
18-09-15,47.47
21-09-15,48.92
22-09-15,49.08
23-09-15,47.75
24-09-15,48.17
