Date,USDMYR Curncy_PX_LAST
17-05-10,3.23
18-05-10,3.21
19-05-10,3.25
20-05-10,3.27
21-05-10,3.32
24-05-10,3.32
25-05-10,3.36
26-05-10,3.32
27-05-10,3.3
28-05-10,3.29
31-05-10,3.26
01-06-10,3.31
02-06-10,3.3
03-06-10,3.27
04-06-10,3.28
07-06-10,3.33
08-06-10,3.33
09-06-10,3.32
10-06-10,3.3
11-06-10,3.28
14-06-10,3.26
15-06-10,3.27
16-06-10,3.26
17-06-10,3.27
18-06-10,3.25
21-06-10,3.19
22-06-10,3.2
23-06-10,3.23
24-06-10,3.24
25-06-10,3.25
28-06-10,3.22
29-06-10,3.25
30-06-10,3.24
01-07-10,3.23
02-07-10,3.22
05-07-10,3.21
06-07-10,3.21
07-07-10,3.22
08-07-10,3.2
09-07-10,3.2
12-07-10,3.21
13-07-10,3.21
14-07-10,3.2
15-07-10,3.2
16-07-10,3.21
19-07-10,3.23
20-07-10,3.21
21-07-10,3.22
22-07-10,3.21
23-07-10,3.2
26-07-10,3.2
27-07-10,3.18
28-07-10,3.19
29-07-10,3.19
30-07-10,3.18
02-08-10,3.16
03-08-10,3.16
04-08-10,3.17
05-08-10,3.16
06-08-10,3.15
09-08-10,3.14
10-08-10,3.15
11-08-10,3.17
12-08-10,3.18
13-08-10,3.17
16-08-10,3.18
17-08-10,3.16
18-08-10,3.16
19-08-10,3.14
20-08-10,3.14
23-08-10,3.13
24-08-10,3.14
25-08-10,3.14
26-08-10,3.14
27-08-10,3.15
30-08-10,3.14
31-08-10,3.15
01-09-10,3.13
02-09-10,3.13
03-09-10,3.12
06-09-10,3.12
07-09-10,3.13
08-09-10,3.11
09-09-10,3.11
10-09-10,3.11
13-09-10,3.1
14-09-10,3.11
15-09-10,3.12
16-09-10,3.11
17-09-10,3.1
20-09-10,3.1
21-09-10,3.1
22-09-10,3.09
23-09-10,3.1
24-09-10,3.09
27-09-10,3.09
28-09-10,3.09
29-09-10,3.08
30-09-10,3.09
01-10-10,3.09
04-10-10,3.09
05-10-10,3.1
06-10-10,3.09
07-10-10,3.09
08-10-10,3.11
11-10-10,3.1
12-10-10,3.11
13-10-10,3.09
14-10-10,3.08
15-10-10,3.08
18-10-10,3.1
19-10-10,3.11
20-10-10,3.12
21-10-10,3.11
22-10-10,3.11
25-10-10,3.09
26-10-10,3.1
27-10-10,3.11
28-10-10,3.11
29-10-10,3.11
01-11-10,3.1
02-11-10,3.09
03-11-10,3.09
04-11-10,3.08
05-11-10,3.09
08-11-10,3.09
09-11-10,3.1
10-11-10,3.09
11-11-10,3.09
12-11-10,3.12
15-11-10,3.14
16-11-10,3.13
17-11-10,3.16
18-11-10,3.12
19-11-10,3.12
22-11-10,3.1
23-11-10,3.13
24-11-10,3.14
25-11-10,3.13
26-11-10,3.15
29-11-10,3.15
30-11-10,3.16
01-12-10,3.15
02-12-10,3.15
03-12-10,3.15
06-12-10,3.15
07-12-10,3.14
08-12-10,3.15
09-12-10,3.14
10-12-10,3.13
13-12-10,3.14
14-12-10,3.13
15-12-10,3.14
16-12-10,3.14
17-12-10,3.14
20-12-10,3.15
21-12-10,3.14
22-12-10,3.13
23-12-10,3.11
24-12-10,3.1
27-12-10,3.1
28-12-10,3.09
29-12-10,3.09
30-12-10,3.09
31-12-10,3.06
03-01-11,3.06
04-01-11,3.06
05-01-11,3.07
06-01-11,3.07
07-01-11,3.07
10-01-11,3.08
11-01-11,3.07
12-01-11,3.07
13-01-11,3.05
14-01-11,3.06
17-01-11,3.06
18-01-11,3.06
19-01-11,3.05
20-01-11,3.06
21-01-11,3.06
24-01-11,3.06
25-01-11,3.05
26-01-11,3.05
27-01-11,3.05
28-01-11,3.06
31-01-11,3.06
01-02-11,3.05
02-02-11,3.04
03-02-11,3.04
04-02-11,3.03
07-02-11,3.04
08-02-11,3.03
09-02-11,3.04
10-02-11,3.04
11-02-11,3.05
14-02-11,3.05
15-02-11,3.05
16-02-11,3.05
17-02-11,3.05
18-02-11,3.03
21-02-11,3.04
22-02-11,3.05
23-02-11,3.05
24-02-11,3.06
25-02-11,3.05
28-02-11,3.05
01-03-11,3.04
02-03-11,3.04
03-03-11,3.03
04-03-11,3.03
07-03-11,3.03
08-03-11,3.03
09-03-11,3.03
10-03-11,3.03
11-03-11,3.04
14-03-11,3.04
15-03-11,3.06
16-03-11,3.05
17-03-11,3.05
18-03-11,3.05
21-03-11,3.04
22-03-11,3.03
23-03-11,3.03
24-03-11,3.03
25-03-11,3.03
28-03-11,3.03
29-03-11,3.03
30-03-11,3.03
31-03-11,3.03
01-04-11,3.03
04-04-11,3.03
05-04-11,3.03
06-04-11,3.02
07-04-11,3.03
08-04-11,3.02
11-04-11,3.02
12-04-11,3.03
13-04-11,3.02
14-04-11,3.02
15-04-11,3.02
18-04-11,3.02
19-04-11,3.03
20-04-11,3.02
21-04-11,3.01
22-04-11,3.01
25-04-11,2.99
26-04-11,2.99
27-04-11,2.98
28-04-11,2.97
29-04-11,2.96
02-05-11,2.96
03-05-11,2.97
04-05-11,2.98
05-05-11,2.99
06-05-11,3.01
09-05-11,2.99
10-05-11,2.99
11-05-11,2.98
12-05-11,3.01
13-05-11,3.0
16-05-11,3.04
17-05-11,3.05
18-05-11,3.03
19-05-11,3.03
20-05-11,3.01
23-05-11,3.06
24-05-11,3.05
25-05-11,3.06
26-05-11,3.05
27-05-11,3.03
30-05-11,3.02
31-05-11,3.01
01-06-11,3.01
02-06-11,3.02
03-06-11,3.01
06-06-11,3.0
07-06-11,3.01
08-06-11,3.02
09-06-11,3.02
10-06-11,3.02
13-06-11,3.04
14-06-11,3.03
15-06-11,3.03
16-06-11,3.04
17-06-11,3.04
20-06-11,3.04
21-06-11,3.03
22-06-11,3.02
23-06-11,3.03
24-06-11,3.04
27-06-11,3.06
28-06-11,3.05
29-06-11,3.04
30-06-11,3.02
01-07-11,3.01
04-07-11,3.0
05-07-11,3.01
06-07-11,3.01
07-07-11,3.01
08-07-11,2.99
11-07-11,3.01
12-07-11,3.03
13-07-11,3.02
14-07-11,3.0
15-07-11,3.01
18-07-11,3.01
19-07-11,3.01
20-07-11,3.0
21-07-11,3.0
22-07-11,2.98
25-07-11,2.97
26-07-11,2.96
27-07-11,2.94
28-07-11,2.95
29-07-11,2.97
01-08-11,2.94
02-08-11,2.96
03-08-11,2.97
04-08-11,2.98
05-08-11,3.01
08-08-11,3.02
09-08-11,3.03
10-08-11,3.01
11-08-11,3.0
12-08-11,3.0
15-08-11,2.98
16-08-11,2.98
17-08-11,2.98
18-08-11,2.98
19-08-11,2.98
22-08-11,2.97
23-08-11,2.97
24-08-11,2.98
25-08-11,2.99
26-08-11,2.99
29-08-11,2.98
30-08-11,2.98
31-08-11,2.97
01-09-11,2.96
02-09-11,2.96
05-09-11,2.98
06-09-11,2.98
07-09-11,2.98
08-09-11,2.99
09-09-11,3.0
12-09-11,3.03
13-09-11,3.06
14-09-11,3.08
15-09-11,3.09
16-09-11,3.08
19-09-11,3.12
20-09-11,3.12
21-09-11,3.12
22-09-11,3.15
23-09-11,3.17
26-09-11,3.18
27-09-11,3.15
28-09-11,3.17
29-09-11,3.18
30-09-11,3.19
03-10-11,3.2
04-10-11,3.2
05-10-11,3.19
06-10-11,3.18
07-10-11,3.16
10-10-11,3.12
11-10-11,3.14
12-10-11,3.13
13-10-11,3.14
14-10-11,3.13
17-10-11,3.1
18-10-11,3.14
19-10-11,3.11
20-10-11,3.13
21-10-11,3.15
24-10-11,3.14
25-10-11,3.13
26-10-11,3.14
27-10-11,3.11
28-10-11,3.07
31-10-11,3.07
01-11-11,3.12
02-11-11,3.13
03-11-11,3.15
04-11-11,3.11
07-11-11,3.13
08-11-11,3.13
09-11-11,3.11
10-11-11,3.15
11-11-11,3.14
14-11-11,3.14
15-11-11,3.15
16-11-11,3.15
17-11-11,3.16
18-11-11,3.17
21-11-11,3.18
22-11-11,3.18
23-11-11,3.18
24-11-11,3.19
25-11-11,3.2
28-11-11,3.18
29-11-11,3.18
30-11-11,3.18
01-12-11,3.14
02-12-11,3.13
05-12-11,3.13
06-12-11,3.14
07-12-11,3.13
08-12-11,3.13
09-12-11,3.15
12-12-11,3.16
13-12-11,3.18
14-12-11,3.19
15-12-11,3.19
16-12-11,3.18
19-12-11,3.18
20-12-11,3.18
21-12-11,3.16
22-12-11,3.17
23-12-11,3.16
26-12-11,3.15
27-12-11,3.17
28-12-11,3.17
29-12-11,3.18
30-12-11,3.17
02-01-12,3.17
03-01-12,3.15
04-01-12,3.14
05-01-12,3.15
06-01-12,3.15
09-01-12,3.15
10-01-12,3.14
11-01-12,3.14
12-01-12,3.14
13-01-12,3.13
16-01-12,3.14
17-01-12,3.13
18-01-12,3.12
19-01-12,3.1
20-01-12,3.11
23-01-12,3.09
24-01-12,3.09
25-01-12,3.08
26-01-12,3.04
27-01-12,3.04
30-01-12,3.06
31-01-12,3.04
01-02-12,3.05
02-02-12,3.02
03-02-12,3.01
06-02-12,3.02
07-02-12,3.01
08-02-12,3.0
09-02-12,3.01
10-02-12,3.03
13-02-12,3.02
14-02-12,3.05
15-02-12,3.04
16-02-12,3.06
17-02-12,3.04
20-02-12,3.02
21-02-12,3.02
22-02-12,3.03
23-02-12,3.01
24-02-12,3.01
27-02-12,3.02
28-02-12,3.01
29-02-12,2.99
01-03-12,3.0
02-03-12,3.0
05-03-12,3.02
06-03-12,3.02
07-03-12,3.03
08-03-12,3.01
09-03-12,3.01
12-03-12,3.03
13-03-12,3.04
14-03-12,3.05
15-03-12,3.06
16-03-12,3.06
19-03-12,3.05
20-03-12,3.07
21-03-12,3.07
22-03-12,3.08
23-03-12,3.08
26-03-12,3.08
27-03-12,3.06
28-03-12,3.06
29-03-12,3.07
30-03-12,3.06
02-04-12,3.05
03-04-12,3.05
04-04-12,3.07
05-04-12,3.06
06-04-12,3.06
09-04-12,3.07
10-04-12,3.08
11-04-12,3.08
12-04-12,3.07
13-04-12,3.06
16-04-12,3.07
17-04-12,3.07
18-04-12,3.06
19-04-12,3.07
20-04-12,3.06
23-04-12,3.07
24-04-12,3.06
25-04-12,3.06
26-04-12,3.05
27-04-12,3.05
30-04-12,3.03
01-05-12,3.03
02-05-12,3.03
03-05-12,3.03
04-05-12,3.04
07-05-12,3.05
08-05-12,3.06
09-05-12,3.07
10-05-12,3.07
11-05-12,3.07
14-05-12,3.08
15-05-12,3.08
16-05-12,3.12
17-05-12,3.11
18-05-12,3.13
21-05-12,3.13
22-05-12,3.12
23-05-12,3.15
24-05-12,3.15
25-05-12,3.15
28-05-12,3.15
29-05-12,3.15
30-05-12,3.16
31-05-12,3.18
01-06-12,3.19
04-06-12,3.2
05-06-12,3.2
06-06-12,3.17
07-06-12,3.16
08-06-12,3.19
11-06-12,3.17
12-06-12,3.18
13-06-12,3.18
14-06-12,3.19
15-06-12,3.17
18-06-12,3.16
19-06-12,3.16
20-06-12,3.16
21-06-12,3.18
22-06-12,3.19
25-06-12,3.2
26-06-12,3.2
27-06-12,3.19
28-06-12,3.2
29-06-12,3.18
02-07-12,3.16
03-07-12,3.15
04-07-12,3.15
05-07-12,3.16
06-07-12,3.17
09-07-12,3.19
10-07-12,3.18
11-07-12,3.18
12-07-12,3.19
13-07-12,3.19
16-07-12,3.18
17-07-12,3.16
18-07-12,3.16
19-07-12,3.15
20-07-12,3.15
23-07-12,3.17
24-07-12,3.18
25-07-12,3.18
26-07-12,3.17
27-07-12,3.16
30-07-12,3.15
31-07-12,3.13
01-08-12,3.11
02-08-12,3.13
03-08-12,3.13
06-08-12,3.11
07-08-12,3.1
08-08-12,3.1
09-08-12,3.11
10-08-12,3.12
13-08-12,3.12
14-08-12,3.12
15-08-12,3.13
16-08-12,3.13
17-08-12,3.13
20-08-12,3.13
21-08-12,3.12
22-08-12,3.12
23-08-12,3.1
24-08-12,3.1
27-08-12,3.11
28-08-12,3.12
29-08-12,3.12
30-08-12,3.13
31-08-12,3.12
03-09-12,3.11
04-09-12,3.11
05-09-12,3.12
06-09-12,3.12
07-09-12,3.11
10-09-12,3.1
11-09-12,3.09
12-09-12,3.07
13-09-12,3.08
14-09-12,3.04
17-09-12,3.05
18-09-12,3.06
19-09-12,3.06
20-09-12,3.07
21-09-12,3.05
24-09-12,3.07
25-09-12,3.07
26-09-12,3.08
27-09-12,3.07
28-09-12,3.06
01-10-12,3.06
02-10-12,3.05
03-10-12,3.06
04-10-12,3.06
05-10-12,3.05
08-10-12,3.07
09-10-12,3.07
10-10-12,3.07
11-10-12,3.07
12-10-12,3.06
15-10-12,3.06
16-10-12,3.05
17-10-12,3.04
18-10-12,3.04
19-10-12,3.05
22-10-12,3.05
23-10-12,3.05
24-10-12,3.06
25-10-12,3.04
26-10-12,3.05
29-10-12,3.06
30-10-12,3.05
31-10-12,3.05
01-11-12,3.05
02-11-12,3.05
05-11-12,3.06
06-11-12,3.06
07-11-12,3.05
08-11-12,3.06
09-11-12,3.06
12-11-12,3.06
13-11-12,3.07
14-11-12,3.06
15-11-12,3.07
16-11-12,3.07
19-11-12,3.06
20-11-12,3.06
21-11-12,3.06
22-11-12,3.06
23-11-12,3.06
26-11-12,3.05
27-11-12,3.04
28-11-12,3.05
29-11-12,3.05
30-11-12,3.04
03-12-12,3.04
04-12-12,3.04
05-12-12,3.04
06-12-12,3.05
07-12-12,3.06
10-12-12,3.06
11-12-12,3.06
12-12-12,3.05
13-12-12,3.05
14-12-12,3.06
17-12-12,3.06
18-12-12,3.05
19-12-12,3.06
20-12-12,3.06
21-12-12,3.06
24-12-12,3.06
25-12-12,3.07
26-12-12,3.07
27-12-12,3.06
28-12-12,3.06
31-12-12,3.06
01-01-13,3.06
02-01-13,3.04
03-01-13,3.03
04-01-13,3.05
07-01-13,3.04
08-01-13,3.04
09-01-13,3.04
10-01-13,3.03
11-01-13,3.02
14-01-13,3.02
15-01-13,3.01
16-01-13,3.02
17-01-13,3.02
18-01-13,3.01
21-01-13,3.04
22-01-13,3.04
23-01-13,3.04
24-01-13,3.05
25-01-13,3.04
28-01-13,3.08
29-01-13,3.08
30-01-13,3.08
31-01-13,3.11
01-02-13,3.12
04-02-13,3.1
05-02-13,3.09
06-02-13,3.1
07-02-13,3.09
08-02-13,3.1
11-02-13,3.1
12-02-13,3.11
13-02-13,3.09
14-02-13,3.09
15-02-13,3.09
18-02-13,3.1
19-02-13,3.1
20-02-13,3.1
21-02-13,3.11
22-02-13,3.1
25-02-13,3.1
26-02-13,3.1
27-02-13,3.1
28-02-13,3.09
01-03-13,3.1
04-03-13,3.11
05-03-13,3.1
06-03-13,3.1
07-03-13,3.11
08-03-13,3.11
11-03-13,3.11
12-03-13,3.11
13-03-13,3.11
14-03-13,3.11
15-03-13,3.12
18-03-13,3.13
19-03-13,3.12
20-03-13,3.12
21-03-13,3.12
22-03-13,3.11
25-03-13,3.1
26-03-13,3.09
27-03-13,3.1
28-03-13,3.1
29-03-13,3.09
01-04-13,3.09
02-04-13,3.09
03-04-13,3.08
04-04-13,3.08
05-04-13,3.06
08-04-13,3.06
09-04-13,3.04
10-04-13,3.03
11-04-13,3.03
12-04-13,3.04
15-04-13,3.04
16-04-13,3.04
17-04-13,3.03
18-04-13,3.03
19-04-13,3.04
22-04-13,3.05
23-04-13,3.06
24-04-13,3.05
25-04-13,3.04
26-04-13,3.03
29-04-13,3.03
30-04-13,3.04
01-05-13,3.04
02-05-13,3.05
03-05-13,3.03
06-05-13,2.98
07-05-13,2.98
08-05-13,2.96
09-05-13,2.97
10-05-13,2.99
13-05-13,3.0
14-05-13,2.99
15-05-13,3.0
16-05-13,3.01
17-05-13,3.02
20-05-13,3.01
21-05-13,3.02
22-05-13,3.02
23-05-13,3.03
24-05-13,3.03
27-05-13,3.03
28-05-13,3.04
29-05-13,3.08
30-05-13,3.07
31-05-13,3.1
03-06-13,3.1
04-06-13,3.09
05-06-13,3.08
06-06-13,3.08
07-06-13,3.1
10-06-13,3.13
11-06-13,3.15
12-06-13,3.13
13-06-13,3.13
14-06-13,3.11
17-06-13,3.13
18-06-13,3.15
19-06-13,3.15
20-06-13,3.2
21-06-13,3.2
24-06-13,3.22
25-06-13,3.18
26-06-13,3.2
27-06-13,3.17
28-06-13,3.16
01-07-13,3.16
02-07-13,3.17
03-07-13,3.19
04-07-13,3.18
05-07-13,3.19
08-07-13,3.21
09-07-13,3.19
10-07-13,3.18
11-07-13,3.17
12-07-13,3.18
15-07-13,3.19
16-07-13,3.19
17-07-13,3.19
18-07-13,3.19
19-07-13,3.19
22-07-13,3.18
23-07-13,3.18
24-07-13,3.19
25-07-13,3.2
26-07-13,3.21
29-07-13,3.23
30-07-13,3.23
31-07-13,3.24
01-08-13,3.24
02-08-13,3.26
05-08-13,3.23
06-08-13,3.25
07-08-13,3.25
08-08-13,3.25
09-08-13,3.24
12-08-13,3.25
13-08-13,3.26
14-08-13,3.27
15-08-13,3.28
16-08-13,3.28
19-08-13,3.29
20-08-13,3.29
21-08-13,3.29
22-08-13,3.31
23-08-13,3.3
26-08-13,3.31
27-08-13,3.33
28-08-13,3.33
29-08-13,3.31
30-08-13,3.28
02-09-13,3.27
03-09-13,3.29
04-09-13,3.28
05-09-13,3.31
06-09-13,3.33
09-09-13,3.29
10-09-13,3.28
11-09-13,3.26
12-09-13,3.28
13-09-13,3.29
16-09-13,3.23
17-09-13,3.25
18-09-13,3.23
19-09-13,3.15
20-09-13,3.17
23-09-13,3.2
24-09-13,3.21
25-09-13,3.22
26-09-13,3.21
27-09-13,3.23
30-09-13,3.26
01-10-13,3.24
02-10-13,3.23
03-10-13,3.2
04-10-13,3.18
07-10-13,3.19
08-10-13,3.2
09-10-13,3.2
10-10-13,3.19
11-10-13,3.18
14-10-13,3.18
15-10-13,3.16
16-10-13,3.17
17-10-13,3.15
18-10-13,3.16
21-10-13,3.17
22-10-13,3.17
23-10-13,3.17
24-10-13,3.16
25-10-13,3.16
28-10-13,3.14
29-10-13,3.15
30-10-13,3.15
31-10-13,3.16
01-11-13,3.17
04-11-13,3.17
05-11-13,3.17
06-11-13,3.18
07-11-13,3.18
08-11-13,3.18
11-11-13,3.2
12-11-13,3.21
13-11-13,3.21
14-11-13,3.2
15-11-13,3.2
18-11-13,3.19
19-11-13,3.18
20-11-13,3.18
21-11-13,3.21
22-11-13,3.22
25-11-13,3.22
26-11-13,3.22
27-11-13,3.23
28-11-13,3.23
29-11-13,3.22
02-12-13,3.21
03-12-13,3.22
04-12-13,3.22
05-12-13,3.23
06-12-13,3.23
09-12-13,3.21
10-12-13,3.21
11-12-13,3.22
12-12-13,3.23
13-12-13,3.24
16-12-13,3.24
17-12-13,3.25
18-12-13,3.26
19-12-13,3.27
20-12-13,3.29
23-12-13,3.29
24-12-13,3.29
25-12-13,3.29
26-12-13,3.3
27-12-13,3.29
30-12-13,3.29
31-12-13,3.28
01-01-14,3.28
02-01-14,3.29
03-01-14,3.29
06-01-14,3.29
07-01-14,3.28
08-01-14,3.28
09-01-14,3.28
10-01-14,3.27
13-01-14,3.26
14-01-14,3.26
15-01-14,3.29
16-01-14,3.3
17-01-14,3.3
20-01-14,3.32
21-01-14,3.33
22-01-14,3.32
23-01-14,3.33
24-01-14,3.33
27-01-14,3.35
28-01-14,3.33
29-01-14,3.34
30-01-14,3.35
31-01-14,3.34
03-02-14,3.35
04-02-14,3.33
05-02-14,3.32
06-02-14,3.32
07-02-14,3.33
10-02-14,3.34
11-02-14,3.33
12-02-14,3.32
13-02-14,3.32
14-02-14,3.31
17-02-14,3.29
18-02-14,3.3
19-02-14,3.29
20-02-14,3.31
21-02-14,3.3
24-02-14,3.28
25-02-14,3.28
26-02-14,3.27
27-02-14,3.28
28-02-14,3.28
03-03-14,3.28
04-03-14,3.28
05-03-14,3.27
06-03-14,3.26
07-03-14,3.26
10-03-14,3.28
11-03-14,3.28
12-03-14,3.29
13-03-14,3.27
14-03-14,3.28
17-03-14,3.28
18-03-14,3.27
19-03-14,3.28
20-03-14,3.3
21-03-14,3.31
24-03-14,3.3
25-03-14,3.31
26-03-14,3.3
27-03-14,3.29
28-03-14,3.27
31-03-14,3.26
01-04-14,3.26
02-04-14,3.27
03-04-14,3.28
04-04-14,3.28
07-04-14,3.27
08-04-14,3.24
09-04-14,3.23
10-04-14,3.22
11-04-14,3.24
14-04-14,3.25
15-04-14,3.24
16-04-14,3.24
17-04-14,3.24
18-04-14,3.24
21-04-14,3.25
22-04-14,3.27
23-04-14,3.27
24-04-14,3.27
25-04-14,3.27
28-04-14,3.27
29-04-14,3.26
30-04-14,3.27
01-05-14,3.26
02-05-14,3.27
05-05-14,3.26
06-05-14,3.25
07-05-14,3.25
08-05-14,3.24
09-05-14,3.23
12-05-14,3.24
13-05-14,3.24
14-05-14,3.22
15-05-14,3.23
16-05-14,3.23
19-05-14,3.21
20-05-14,3.22
21-05-14,3.22
22-05-14,3.21
23-05-14,3.21
26-05-14,3.21
27-05-14,3.22
28-05-14,3.22
29-05-14,3.21
30-05-14,3.21
02-06-14,3.23
03-06-14,3.23
04-06-14,3.24
05-06-14,3.23
06-06-14,3.21
09-06-14,3.2
10-06-14,3.21
11-06-14,3.21
12-06-14,3.21
13-06-14,3.22
16-06-14,3.23
17-06-14,3.22
18-06-14,3.23
19-06-14,3.21
20-06-14,3.22
23-06-14,3.22
24-06-14,3.21
25-06-14,3.22
26-06-14,3.22
27-06-14,3.21
30-06-14,3.21
01-07-14,3.21
02-07-14,3.2
03-07-14,3.2
04-07-14,3.19
07-07-14,3.19
08-07-14,3.17
09-07-14,3.17
10-07-14,3.18
11-07-14,3.19
14-07-14,3.18
15-07-14,3.19
16-07-14,3.19
17-07-14,3.18
18-07-14,3.18
21-07-14,3.17
22-07-14,3.18
23-07-14,3.17
24-07-14,3.18
25-07-14,3.18
28-07-14,3.17
29-07-14,3.17
30-07-14,3.18
31-07-14,3.2
01-08-14,3.21
04-08-14,3.2
05-08-14,3.19
06-08-14,3.2
07-08-14,3.21
08-08-14,3.21
11-08-14,3.2
12-08-14,3.19
13-08-14,3.19
14-08-14,3.18
15-08-14,3.15
18-08-14,3.16
19-08-14,3.16
20-08-14,3.17
21-08-14,3.17
22-08-14,3.16
25-08-14,3.16
26-08-14,3.16
27-08-14,3.15
28-08-14,3.15
29-08-14,3.15
01-09-14,3.16
02-09-14,3.18
03-09-14,3.18
04-09-14,3.18
05-09-14,3.18
08-09-14,3.17
09-09-14,3.19
10-09-14,3.2
11-09-14,3.19
12-09-14,3.2
15-09-14,3.23
16-09-14,3.23
17-09-14,3.22
18-09-14,3.23
19-09-14,3.23
22-09-14,3.25
23-09-14,3.24
24-09-14,3.24
25-09-14,3.25
26-09-14,3.26
29-09-14,3.28
30-09-14,3.28
01-10-14,3.27
02-10-14,3.25
03-10-14,3.26
06-10-14,3.26
07-10-14,3.26
08-10-14,3.27
09-10-14,3.24
10-10-14,3.26
13-10-14,3.26
14-10-14,3.27
15-10-14,3.28
16-10-14,3.28
17-10-14,3.27
20-10-14,3.27
21-10-14,3.26
22-10-14,3.26
23-10-14,3.27
24-10-14,3.28
27-10-14,3.28
28-10-14,3.27
29-10-14,3.27
30-10-14,3.29
31-10-14,3.29
03-11-14,3.32
04-11-14,3.33
05-11-14,3.35
06-11-14,3.34
07-11-14,3.35
10-11-14,3.33
11-11-14,3.35
12-11-14,3.34
13-11-14,3.34
14-11-14,3.35
17-11-14,3.35
18-11-14,3.36
19-11-14,3.36
20-11-14,3.37
21-11-14,3.36
24-11-14,3.35
25-11-14,3.35
26-11-14,3.35
27-11-14,3.35
28-11-14,3.38
01-12-14,3.43
02-12-14,3.43
03-12-14,3.44
04-12-14,3.45
05-12-14,3.47
08-12-14,3.5
09-12-14,3.48
10-12-14,3.48
11-12-14,3.49
12-12-14,3.5
15-12-14,3.5
16-12-14,3.49
17-12-14,3.49
18-12-14,3.46
19-12-14,3.48
22-12-14,3.49
23-12-14,3.5
24-12-14,3.5
25-12-14,3.5
26-12-14,3.49
29-12-14,3.5
30-12-14,3.5
31-12-14,3.5
01-01-15,3.5
02-01-15,3.52
05-01-15,3.53
06-01-15,3.56
07-01-15,3.58
08-01-15,3.57
09-01-15,3.56
12-01-15,3.57
13-01-15,3.6
14-01-15,3.59
15-01-15,3.56
16-01-15,3.56
19-01-15,3.57
20-01-15,3.61
21-01-15,3.62
22-01-15,3.6
23-01-15,3.6
26-01-15,3.62
27-01-15,3.6
28-01-15,3.62
29-01-15,3.63
30-01-15,3.63
02-02-15,3.63
03-02-15,3.61
04-02-15,3.56
05-02-15,3.57
06-02-15,3.55
09-02-15,3.56
10-02-15,3.58
11-02-15,3.6
12-02-15,3.6
13-02-15,3.58
16-02-15,3.58
17-02-15,3.59
18-02-15,3.62
19-02-15,3.62
20-02-15,3.65
23-02-15,3.64
24-02-15,3.64
25-02-15,3.61
26-02-15,3.58
27-02-15,3.6
02-03-15,3.63
03-03-15,3.63
04-03-15,3.65
05-03-15,3.65
06-03-15,3.65
09-03-15,3.68
10-03-15,3.7
11-03-15,3.7
12-03-15,3.69
13-03-15,3.69
16-03-15,3.7
17-03-15,3.7
18-03-15,3.71
19-03-15,3.71
20-03-15,3.73
23-03-15,3.7
24-03-15,3.65
25-03-15,3.67
26-03-15,3.66
27-03-15,3.68
30-03-15,3.71
31-03-15,3.7
01-04-15,3.7
02-04-15,3.67
03-04-15,3.67
06-04-15,3.63
07-04-15,3.64
08-04-15,3.63
09-04-15,3.63
10-04-15,3.67
13-04-15,3.71
14-04-15,3.7
15-04-15,3.71
16-04-15,3.65
17-04-15,3.62
20-04-15,3.62
21-04-15,3.64
22-04-15,3.61
23-04-15,3.62
24-04-15,3.58
27-04-15,3.57
28-04-15,3.56
29-04-15,3.56
30-04-15,3.56
01-05-15,3.57
04-05-15,3.6
05-05-15,3.61
06-05-15,3.57
07-05-15,3.59
08-05-15,3.6
11-05-15,3.6
12-05-15,3.62
13-05-15,3.6
14-05-15,3.58
15-05-15,3.56
18-05-15,3.57
19-05-15,3.59
20-05-15,3.62
21-05-15,3.6
22-05-15,3.58
25-05-15,3.61
26-05-15,3.63
27-05-15,3.64
28-05-15,3.64
29-05-15,3.67
01-06-15,3.69
02-06-15,3.7
03-06-15,3.69
04-06-15,3.7
05-06-15,3.72
08-06-15,3.77
09-06-15,3.75
10-06-15,3.73
11-06-15,3.74
12-06-15,3.76
15-06-15,3.76
16-06-15,3.75
17-06-15,3.76
18-06-15,3.71
19-06-15,3.74
22-06-15,3.73
23-06-15,3.74
24-06-15,3.75
25-06-15,3.76
26-06-15,3.77
29-06-15,3.78
30-06-15,3.77
01-07-15,3.75
02-07-15,3.78
03-07-15,3.78
06-07-15,3.81
07-07-15,3.81
08-07-15,3.81
09-07-15,3.8
10-07-15,3.79
13-07-15,3.8
14-07-15,3.81
15-07-15,3.8
16-07-15,3.81
17-07-15,3.8
20-07-15,3.81
21-07-15,3.8
22-07-15,3.79
23-07-15,3.8
24-07-15,3.81
27-07-15,3.82
28-07-15,3.82
29-07-15,3.81
30-07-15,3.82
31-07-15,3.83
03-08-15,3.85
04-08-15,3.85
05-08-15,3.88
06-08-15,3.91
07-08-15,3.93
10-08-15,3.94
11-08-15,3.97
12-08-15,4.03
13-08-15,4.01
14-08-15,4.08
17-08-15,4.1
18-08-15,4.08
19-08-15,4.11
20-08-15,4.13
21-08-15,4.17
24-08-15,4.24
25-08-15,4.2
26-08-15,4.25
27-08-15,4.23
28-08-15,4.2
31-08-15,4.19
01-09-15,4.16
02-09-15,4.21
03-09-15,4.25
04-09-15,4.26
07-09-15,4.33
08-09-15,4.34
09-09-15,4.31
10-09-15,4.31
11-09-15,4.32
14-09-15,4.31
15-09-15,4.3
16-09-15,4.24
17-09-15,4.25
18-09-15,4.2
21-09-15,4.27
22-09-15,4.3
23-09-15,4.34
